district,grid,ucr_ncic_code,latitude,longitude
2,616,7000,38.60468382,-121.4315006
4,969,7000,38.52903959,-121.4705174
4,923,1315,38.55788924,-121.5125729
3,811,7000,38.58052479,-121.4630968
6,1042,1315,38.53970995,-121.4585685
4,969,7000,38.53184858,-121.473503
2,516,7000,38.63292418,-121.4305962
4,969,7000,38.52659231,-121.4721784
3,726,4803,38.58121716,-121.4818667
1,423,2404,38.61931721,-121.5090098
1,336,7000,38.64245072,-121.5100794
5,1367,2399,38.49407763,-121.4673944
4,1259,2999,38.50749407,-121.5437781
5,1384,2309,38.48934244,-121.4859396
5,1637,5213,38.46830127,-121.42384
4,928,7000,38.54815629,-121.4758233
5,1503,7000,38.47849643,-121.4854238
1,424,1313,38.61982993,-121.503035
6,1011,1299,38.55367374,-121.4729887
4,985,2604,38.52199137,-121.4990149
5,1661,2204,38.44688612,-121.4429865
5,1363,2404,38.49511942,-121.4760448
4,969,7000,38.53184858,-121.473503
4,969,7000,38.53184858,-121.473503
4,969,7000,38.52904451,-121.4727965
5,1606,7000,38.47421612,-121.42717
4,958,2404,38.53405028,-121.4776224
1,333,7000,38.63816052,-121.5365208
2,619,1315,38.60154457,-121.42747
1,443,2404,38.61058078,-121.5002858
2,618,2303,38.60240036,-121.4295032
1,126,2506,38.65603463,-121.5152564
3,767,2999,38.56907718,-121.4799892
5,1623,2299,38.46712113,-121.4289453
3,742,7000,38.58076474,-121.4963282
3,744,4902,38.5796521,-121.4943141
4,1333,7000,38.51063877,-121.4912627
3,748,5399,38.57381016,-121.4736865
2,232,2399,38.64444404,-121.4576293
6,1051,3571,38.5392541,-121.4650574
4,958,7000,38.53366299,-121.4739615
3,899,2404,38.56143749,-121.3867789
1,444,2404,38.61112645,-121.4931565
2,551,2404,38.61302483,-121.4593557
3,716,3570,38.58431639,-121.4810431
6,1058,5400,38.53951607,-121.4352432
5,1602,7000,38.48648604,-121.4558032
4,1346,5212,38.50487902,-121.4816448
5,1623,2404,38.46831178,-121.4309511
6,1132,2404,38.53506546,-121.417634
3,847,2203,38.5584422,-121.4281865
3,801,2203,38.58138835,-121.4622017
5,1623,7000,38.47295223,-121.4281268
5,1623,1299,38.47316243,-121.4289878
2,602,5212,38.60643063,-121.4585133
4,1336,7000,38.50718879,-121.4768614
3,766,2999,38.57007662,-121.4886003
1,343,2404,38.62817573,-121.5391236
3,847,2404,38.5584422,-121.4281865
3,775,2299,38.56783954,-121.4881721
5,1512,2404,38.47337967,-121.490763
3,841,2399,38.57188611,-121.4648897
4,1326,2501,38.51087148,-121.4830552
4,967,2308,38.53212412,-121.4908928
3,775,2399,38.56769563,-121.4885404
3,775,2299,38.56783954,-121.4881721
3,1106,2399,38.55494654,-121.3791447
6,1403,7000,38.51639588,-121.4231443
3,784,2399,38.56725848,-121.4984557
3,732,7000,38.58316799,-121.4996207
4,1336,7000,38.50913035,-121.4830084
6,1422,3560,38.51054067,-121.415863
2,606,2299,38.60719135,-121.4265847
6,1112,2999,38.54023875,-121.4219971
3,746,2299,38.57629892,-121.4830358
5,1602,7000,38.4875421,-121.4549812
3,1102,3562,38.55342594,-121.4043498
3,747,3532,38.57499264,-121.4789247
6,1405,1315,38.52472204,-121.4134015
3,824,3599,38.57251407,-121.4494805
6,1011,1313,38.55555724,-121.4723384
4,958,7000,38.53955707,-121.4760613
1,428,2404,38.61923472,-121.4812614
4,955,2404,38.53502991,-121.5043072
1,410,2404,38.62504244,-121.5102971
5,1621,2204,38.46792527,-121.4434966
1,136,7000,38.6649083,-121.4975722
4,1302,7000,38.52042714,-121.4986029
2,541,1315,38.62009985,-121.4590851
2,563,7000,38.61384139,-121.4508169
1,305,5401,38.64299789,-121.5194346
5,1603,5499,38.47429277,-121.4503108
2,603,3572,38.60990782,-121.4505252
4,912,7000,38.56133787,-121.5131614
3,744,7000,38.57874934,-121.4919558
5,1624,3560,38.4706931,-121.4271773
2,212,7000,38.65741543,-121.4640303
1,106,2404,38.68025769,-121.5045087
3,785,2204,38.56647048,-121.4909275
4,937,1315,38.54106323,-121.47576
1,410,2404,38.6237857,-121.513771
5,1622,2999,38.47078576,-121.4370963
4,908,5404,38.55735796,-121.4764341
6,1031,2999,38.54438547,-121.4684595
1,401,2404,38.62989225,-121.4982215
5,1606,5404,38.47425283,-121.4368769
2,545,7000,38.62704884,-121.4352848
1,425,1212,38.61701338,-121.4962227
6,1011,5212,38.55464254,-121.4722717
4,1282,2999,38.49162504,-121.543006
2,568,2203,38.61624915,-121.4202994
5,1639,2605,38.45718227,-121.4133413
3,714,2310,38.587136,-121.4883415
3,832,2604,38.57307015,-121.4590954
1,136,2604,38.66253327,-121.5027127
5,1393,2399,38.48429181,-121.4882258
3,746,7000,38.57642774,-121.4848294
3,744,1315,38.57957708,-121.4934856
1,411,2605,38.62376224,-121.5088602
3,856,2999,38.55124956,-121.4279854
2,501,1313,38.63592285,-121.4598647
5,1383,5400,38.48916359,-121.4901998
4,918,3599,38.55415996,-121.4803182
2,606,2404,38.6069517,-121.4292113
6,1121,7000,38.54238493,-121.4278431
5,1644,2404,38.45421346,-121.4392522
3,721,3572,38.59667389,-121.5056982
5,1607,5404,38.47433721,-121.4189709
4,917,2299,38.55211324,-121.4843929
6,1012,3572,38.55442719,-121.4702136
3,725,5404,38.58135818,-121.4882605
6,1053,1315,38.54041688,-121.4559025
2,501,1313,38.63592285,-121.4598647
3,745,7000,38.57626112,-121.4875031
3,825,2404,38.5694759,-121.437248
5,1653,2999,38.44809336,-121.4270617
2,551,5499,38.61502086,-121.4581226
2,602,5401,38.60671206,-121.4605654
3,732,7000,38.58390985,-121.4978243
5,1624,7000,38.47381246,-121.4260625
4,1356,2404,38.49576768,-121.4803518
4,946,2999,38.54485146,-121.4990502
3,717,2204,38.58245916,-121.4747386
6,1443,2204,38.50958079,-121.4248698
3,715,7000,38.58395418,-121.4829418
2,514,2399,38.63437819,-121.4387627
4,958,2299,38.53403303,-121.4804997
4,1282,2204,38.49549417,-121.5465242
6,1132,2299,38.53505117,-121.4169769
3,746,2303,38.57517889,-121.4800392
4,967,4803,38.53047919,-121.4871361
5,1631,2204,38.46308183,-121.4407368
2,626,2299,38.59773592,-121.4330466
3,721,7000,38.594323,-121.505613
4,969,2404,38.53085426,-121.4807291
6,1132,7000,38.53272069,-121.4155102
5,1384,1313,38.48934244,-121.4859396
1,107,2604,38.66946015,-121.4836208
1,107,2605,38.66946015,-121.4836208
5,1361,5400,38.49221076,-121.5051808
2,628,2404,38.59657483,-121.4303406
1,306,7000,38.65407136,-121.5048798
1,429,5309,38.61972393,-121.4746566
2,564,2399,38.61364029,-121.4369555
6,1121,7000,38.54146972,-121.4254625
4,1203,7000,38.52594221,-121.52225
2,602,7000,38.60992565,-121.4578044
1,444,2299,38.61236933,-121.4973299
3,732,2299,38.58137649,-121.4974538
5,1616,7000,38.46910016,-121.4613879
4,1356,7000,38.49575914,-121.4827348
5,1637,2404,38.46714906,-121.4213101
1,401,2308,38.62825953,-121.5093788
2,602,7000,38.60992565,-121.4578044
6,1061,2404,38.53540586,-121.4725782
2,509,7000,38.63862878,-121.3815598
3,784,2204,38.56756469,-121.4994153
6,1443,7000,38.50843245,-121.4253159
2,543,3699,38.62053425,-121.4487142
2,523,1299,38.62968232,-121.446116
4,985,7000,38.52199137,-121.4990149
6,1446,2404,38.51048773,-121.406008
4,1272,7000,38.50298477,-121.5346969
2,532,1299,38.62692723,-121.4569435
6,1013,7000,38.55155803,-121.4684935
5,1502,5499,38.47575377,-121.4923774
6,1422,7000,38.51293868,-121.423686
5,1654,2204,38.44924246,-121.4087833
3,877,2204,38.56931527,-121.405123
3,724,2309,38.58532585,-121.490702
3,744,2399,38.579563,-121.4952908
2,551,5212,38.61435132,-121.4629401
2,606,2204,38.60650209,-121.4254704
5,1512,2204,38.47387328,-121.489991
4,1272,7000,38.50298477,-121.5346969
3,762,2404,38.57498453,-121.5071707
1,412,7000,38.62715545,-121.5016083
1,435,2404,38.61536788,-121.4948028
4,905,2299,38.55973557,-121.4974104
6,1042,2404,38.54395353,-121.4647075
1,144,1315,38.65847399,-121.5161468
5,1392,8101,38.4828813,-121.4946743
4,957,7000,38.53599087,-121.4909981
2,602,2404,38.60955023,-121.4567993
4,903,2204,38.56361407,-121.5034231
6,1019,7000,38.54672494,-121.4467668
6,1084,2404,38.53038804,-121.4499592
2,553,2404,38.61689369,-121.4471043
5,1359,7000,38.49601155,-121.4592772
1,434,7000,38.61357858,-121.4982033
3,774,7000,38.56905759,-121.4960471
3,855,7000,38.55792771,-121.43864
1,404,7000,38.63020663,-121.4959999
3,715,4803,38.5857662,-121.4878161
4,1274,2204,38.49695939,-121.5270526
5,1651,2399,38.4470984,-121.4352402
4,1277,7000,38.5017242,-121.5119988
4,1296,2204,38.48767733,-121.5168951
3,1126,2404,38.54861475,-121.3807559
1,333,2399,38.63577485,-121.5291633
5,1623,2310,38.46599501,-121.428888
2,513,7000,38.63304591,-121.4460758
3,717,7000,38.58364167,-121.4739148
5,1384,7000,38.48934244,-121.4859396
3,847,2308,38.55848201,-121.4318092
3,1115,2203,38.54818818,-121.3940644
1,337,1313,38.63726864,-121.5047935
4,908,3599,38.5544225,-121.4770327
1,419,2204,38.632001,-121.4734424
1,428,2999,38.62377281,-121.4822785
2,602,7000,38.61062598,-121.4572426
1,309,2303,38.64316291,-121.4745819
4,958,7000,38.53366299,-121.4739615
4,1311,7000,38.51382466,-121.5008546
4,1286,7000,38.48407454,-121.5208252
5,1602,1315,38.48445234,-121.4542781
3,768,2204,38.5662212,-121.4732633
6,1421,2404,38.51127205,-121.4422011
3,742,2206,38.58026647,-121.4979339
5,1399,1299,38.48535273,-121.4647903
5,1382,7000,38.48608342,-121.4941276
6,1406,7000,38.51055016,-121.409083
6,1034,3582,38.54434994,-121.4560858
3,742,2203,38.58054142,-121.4992858
1,407,2299,38.6359308,-121.4765537
4,918,7000,38.55336668,-121.4779426
6,1032,1299,38.54517402,-121.4608452
5,1358,7000,38.49625742,-121.4678848
1,419,2203,38.62780937,-121.4749646
3,709,3532,38.59284733,-121.4827304
6,1007,7000,38.54675579,-121.4538401
6,1013,7000,38.55155803,-121.4684935
6,1064,1315,38.53719443,-121.447484
3,701,7000,38.59839361,-121.496949
4,958,7000,38.53881527,-121.479014
4,927,2204,38.55128083,-121.4873957
3,899,2204,38.56348858,-121.3888282
6,1411,2299,38.51970186,-121.3837155
3,744,2399,38.57971632,-121.4945586
2,628,7000,38.59542759,-121.4343771
5,1646,7000,38.45400615,-121.428879
4,969,7000,38.52718667,-121.4712477
3,736,2404,38.57717555,-121.4782896
5,1369,2308,38.49515388,-121.460842
1,304,2404,38.65114978,-121.5360931
6,1152,7000,38.52801945,-121.4214843
6,1113,2404,38.54169721,-121.4095593
1,145,5299,38.65731154,-121.5119979
6,1014,7000,38.54700614,-121.4633315
2,537,1313,38.62764502,-121.4258496
6,1077,2404,38.53274676,-121.4385165
5,1381,1313,38.48684997,-121.5050118
6,1053,2999,38.5397085,-121.4565022
6,1007,7000,38.54675579,-121.4538401
4,1259,5311,38.5076709,-121.5412748
4,1356,7000,38.49576768,-121.4803518
6,1412,1602,38.51796159,-121.4310098
1,442,7000,38.61063608,-121.5139237
6,1401,5400,38.51585289,-121.4383522
1,429,5400,38.61124309,-121.4755625
2,546,2308,38.6183743,-121.4392211
2,602,2399,38.61062598,-121.4572426
6,1061,3599,38.53362535,-121.4705253
1,145,2404,38.65941872,-121.5096441
1,337,2404,38.63344024,-121.5040184
6,1133,2299,38.53830301,-121.4105978
5,1661,2999,38.43822872,-121.4284849
3,734,2308,38.5803294,-121.4922174
6,1084,2299,38.52823386,-121.4456482
6,1111,2299,38.54826969,-121.4278799
1,337,7000,38.63589608,-121.5055312
5,1359,7000,38.49596852,-121.4653782
2,522,2204,38.63010482,-121.4483391
2,603,2399,38.60820707,-121.4537964
5,1369,2999,38.49280772,-121.4576662
3,804,2204,38.57837934,-121.4386015
6,1013,7000,38.55155803,-121.4684935
3,747,7000,38.57423893,-121.4761983
6,1042,7000,38.53944575,-121.4637484
6,1443,7000,38.50576856,-121.4181141
6,1443,7000,38.50576856,-121.4181141
3,788,2404,38.56191557,-121.4738686
1,444,2404,38.61184675,-121.4939808
6,1113,2404,38.54522407,-121.415719
3,772,2404,38.57142168,-121.5062054
3,832,7000,38.57279305,-121.4568029
3,726,7000,38.58032651,-121.4798128
3,847,2999,38.55514819,-121.4278597
4,1286,1299,38.48642794,-121.5188739
3,776,2303,38.56796664,-121.4852542
3,737,2299,38.57598179,-121.4772314
2,603,2204,38.60840673,-121.4495674
3,747,1299,38.57483194,-121.4749592
3,748,5404,38.57128915,-121.4688257
4,913,7000,38.55784124,-121.5103071
3,742,7000,38.58165678,-121.5032275
5,1623,5400,38.4702938,-121.4347565
2,546,7000,38.6247477,-121.4307875
5,1624,7000,38.47038918,-121.4223876
6,1131,2299,38.53436161,-121.4245898
6,1086,2999,38.52868334,-121.4437535
2,628,2399,38.59664183,-121.423349
5,1623,7000,38.4702938,-121.4347565
6,1013,2604,38.55451604,-121.4674364
5,1654,2404,38.44541326,-121.4128268
6,1065,7000,38.53651384,-121.4424164
2,516,7000,38.63369822,-121.424418
2,226,5400,38.64721815,-121.4186959
6,1084,2999,38.5296347,-121.4520729
5,1634,1315,38.45682246,-121.4292267
6,1401,1299,38.52439535,-121.4428571
6,1061,1315,38.53538583,-121.4682014
2,525,2404,38.62985421,-121.432273
3,776,2299,38.56756845,-121.4858657
2,568,7000,38.61118933,-121.4265596
3,1103,2299,38.54805148,-121.3994469
2,628,2299,38.59642896,-121.4258245
6,1084,2399,38.52652786,-121.4443436
3,728,7000,38.57606751,-121.467125
3,744,1315,38.57739748,-121.491759
5,1602,7000,38.48340351,-121.4583909
5,1624,7000,38.46849636,-121.427181
5,1504,7000,38.48046996,-121.4803338
6,1401,5212,38.51975733,-121.4394225
3,742,2506,38.58052209,-121.4986248
6,1402,2999,38.52160558,-121.4321517
1,337,2404,38.63589608,-121.5055312
4,1275,7000,38.50539044,-121.5212972
2,606,2404,38.6071494,-121.4286533
3,843,2404,38.56956597,-121.4584329
3,728,2204,38.57779356,-121.4722683
1,449,7000,38.61030866,-121.4717582
3,847,2404,38.55700138,-121.4322547
4,1265,7000,38.51325652,-121.528402
1,444,7000,38.61282301,-121.4955733
3,774,2404,38.56929775,-121.498235
3,766,2299,38.57005626,-121.4827802
1,401,1313,38.62857895,-121.5005902
4,1294,7000,38.48295688,-121.5181672
5,1606,7000,38.47421612,-121.42717
1,410,7000,38.62701937,-121.5096149
2,564,2404,38.61278296,-121.4442244
6,1445,2404,38.50709227,-121.4121729
6,1142,2404,38.53003193,-121.4186854
4,1266,2204,38.50067395,-121.5467673
5,1603,2203,38.48049217,-121.4449392
4,947,7000,38.54220472,-121.4915761
1,435,2404,38.61422446,-121.4914125
3,1101,7000,38.55069168,-121.4098486
6,1071,7000,38.53273565,-121.4705214
5,1363,5404,38.49167924,-121.480413
2,544,3562,38.62427027,-121.446158
2,517,2404,38.63547066,-121.4164461
2,237,2404,38.63972452,-121.4165233
3,851,2404,38.56613196,-121.4634009
3,725,5400,38.58287612,-121.4893761
3,745,5400,38.57736287,-121.4870264
2,501,2404,38.63533304,-121.4617562
4,1208,5400,38.52447597,-121.5110987
5,1359,7000,38.49696125,-121.4597801
2,517,1315,38.63667849,-121.4158235
5,1502,2404,38.4800247,-121.489486
5,1604,2404,38.47519492,-121.4443027
5,1635,2605,38.46487634,-121.428118
4,928,2605,38.54998768,-121.478831
1,435,2299,38.61273956,-121.4978558
6,1131,2404,38.53374334,-121.4267168
2,531,2399,38.62748602,-121.4643148
4,1255,2299,38.51522221,-121.5183094
3,888,2299,38.55706875,-121.4149051
5,1606,2399,38.4749354,-121.4366375
1,410,5007,38.62701937,-121.5096149
2,542,5213,38.62419792,-121.4540554
3,746,2299,38.57559229,-121.4803755
4,905,7000,38.56201402,-121.4972545
3,728,1315,38.5786943,-121.4656992
5,1359,5401,38.49601155,-121.4592772
3,774,7000,38.57009493,-121.4977991
3,766,2299,38.57221093,-121.4862799
2,606,2404,38.61041617,-121.4223802
1,426,2999,38.62248644,-121.4894179
3,774,7000,38.57091301,-121.4971183
3,709,3599,38.59053897,-121.4860325
2,507,2404,38.6264676,-121.4106565
3,888,2299,38.55575132,-121.411779
3,766,2299,38.56895726,-121.4832569
4,1326,2305,38.51433105,-121.4780917
2,619,5401,38.60034763,-121.4286413
2,541,5213,38.61955018,-121.4648925
1,102,5213,38.68226149,-121.532093
3,707,5404,38.59206781,-121.4791288
4,1344,5202,38.50304384,-121.4839016
4,1292,2999,38.48548348,-121.5384407
4,1292,2999,38.48548348,-121.5384407
3,888,2299,38.55575132,-121.411779
6,1146,7000,38.52514501,-121.395812
5,1644,2299,38.45265,-121.4362195
6,1407,5401,38.52491379,-121.3967577
3,1102,5401,38.54901914,-121.407649
2,531,2299,38.62511063,-121.4654703
6,1081,5401,38.52495123,-121.4646263
1,136,7000,38.66533462,-121.5079782
6,1013,5007,38.55416121,-121.4661137
4,1346,7000,38.50326361,-121.4784137
3,847,7000,38.55486637,-121.4280648
5,1399,2404,38.48160193,-121.4654193
6,1441,2605,38.50996368,-121.4357076
4,1351,2399,38.49870196,-121.5038535
5,1369,2605,38.49094674,-121.4613559
6,1084,1212,38.53106486,-121.4462065
6,1015,2404,38.54978463,-121.4597019
3,746,2999,38.57665081,-121.484359
6,1015,7000,38.55069371,-121.4597405
6,1084,7000,38.5313636,-121.4489624
1,429,5400,38.61354414,-121.4755526
2,617,2999,38.60507125,-121.422119
3,1101,5400,38.55024332,-121.4123944
1,444,5007,38.61246333,-121.4955828
3,832,1313,38.57052225,-121.4521612
6,1034,1315,38.54259307,-121.4567845
1,449,7000,38.60672341,-121.4755923
3,765,7000,38.57076808,-121.4915999
1,123,5400,38.65584901,-121.5254763
5,1637,7000,38.46676162,-121.4196158
3,877,5400,38.5695415,-121.409084
2,603,7000,38.60777952,-121.4481759
2,606,7000,38.60284815,-121.4262102
5,1396,2399,38.48268931,-121.4798635
1,456,7000,38.59789126,-121.4729069
2,553,1212,38.62017846,-121.439235
2,605,5401,38.6051444,-121.4381004
4,918,2399,38.55209111,-121.4757979
1,409,2404,38.63893542,-121.4742524
2,628,2299,38.59891162,-121.4258885
2,553,7000,38.62108722,-121.4437606
3,764,2999,38.57191063,-121.493533
3,747,2404,38.57545696,-121.4771548
3,747,2399,38.57545696,-121.4771548
6,1005,7000,38.55426406,-121.4546045
2,531,7000,38.62484409,-121.4660254
1,410,7000,38.6235744,-121.5151131
2,553,7000,38.6176594,-121.4435773
2,531,7000,38.62482204,-121.4648179
1,418,7000,38.62322376,-121.4792477
6,1051,2204,38.53806713,-121.466685
2,612,2308,38.60122175,-121.4609044
1,478,7000,38.61374104,-121.5230056
2,563,1299,38.61200165,-121.4490916
6,1015,1299,38.54726509,-121.4552803
2,603,7000,38.60973497,-121.4465194
2,628,2303,38.59664183,-121.423349
6,1084,2399,38.52573067,-121.4453076
4,958,7000,38.53881527,-121.479014
4,958,7000,38.53881527,-121.479014
1,422,7000,38.6142667,-121.5062517
4,917,2399,38.55447458,-121.4843549
3,846,2308,38.56418305,-121.4352683
2,619,2399,38.60027317,-121.4252477
3,741,2303,38.58245363,-121.5052755
4,986,5400,38.52224238,-121.4980099
3,741,7000,38.58239328,-121.5059336
2,523,2204,38.62783286,-121.4429518
3,725,2203,38.58390462,-121.4853771
3,851,7000,38.56919165,-121.4671204
5,1654,2204,38.44243723,-121.4145656
5,1605,1315,38.47889655,-121.4346919
2,619,2203,38.59994183,-121.4276508
1,409,2399,38.63872883,-121.4765366
1,437,7000,38.61576139,-121.4807127
3,874,2305,38.57829932,-121.426754
1,106,2310,38.68339134,-121.4963523
3,742,2303,38.58052209,-121.4986248
3,747,1299,38.57385083,-121.474781
2,604,2404,38.60767381,-121.4421574
1,309,5401,38.64316291,-121.4745819
4,1295,2299,38.47644582,-121.5396169
2,619,2203,38.60027317,-121.4252477
6,1011,7000,38.55270462,-121.4724294
5,1506,2204,38.4753863,-121.468655
5,1618,2999,38.46264365,-121.4588661
5,1363,2605,38.49256682,-121.4762942
2,616,2303,38.6017616,-121.4258271
3,1126,5400,38.54654137,-121.3921168
6,1053,1299,38.54118672,-121.457865
6,1401,2999,38.52326926,-121.4410972
2,619,2999,38.60154457,-121.42747
3,721,7000,38.59623882,-121.5060581
5,1621,2303,38.4726221,-121.4489194
5,1624,7000,38.4706931,-121.4271773
3,742,7000,38.57944041,-121.4961452
3,732,5499,38.58243993,-121.5014414
6,1015,2308,38.54726509,-121.4552803
3,714,7000,38.5857779,-121.4910941
5,1631,2404,38.46399853,-121.4429194
3,744,7000,38.57884551,-121.4925953
2,567,2404,38.61798936,-121.4267744
5,1642,7000,38.45744833,-121.4347708
2,619,7000,38.60154457,-121.42747
4,913,2999,38.55692374,-121.5024975
4,1296,2299,38.48261682,-121.5136804
6,1401,2303,38.51849931,-121.4387788
3,888,2299,38.55502121,-121.4102219
1,429,5400,38.61584246,-121.4755462
3,742,7000,38.57905171,-121.4976906
